Selected,Customer ID,Customer Name,Customer Class,Country,City,Currency ID,Terms,Customer Status,Sage Code,Customer Group,Category,Customer Region,Parent Code,Price Class ID,Price Class Name,Main A/CC Owner,Route Code,Route Name,Credit Limit,Rep Code,Sales Rep,Zone ID,Customer Zone,Address Line 1,Address Line 2,Address Line 3,Shipping Rule,Email,Statement Type,Business Account ID,Tax Registration ID,Statement cycle,Delivery
False,CUST100702,Odex Chemicals Ltd,KPINDUSTRY,KE,,KES,30DS,Inactive,23662,Kim-Fay Professional,,Nairobi East,,KPBASE,KP Base price,,5P,Mombasa Road,1.00,P183,Mercy Irungu,Z005,Mombasa Road,P.O.Box 72390-00200,"Old Airport Road, Off Mombasa Road",,Back Order Allowed,,Open Item,,,MONTHLY,
False,CUST100703,Ol Tukai Lodge Limited,KPHOTEL,KE,,KES,60DS,Active,24893,Kim-Fay Professional,,Nairobi East,,SAMCOHOLDI,Samco Holdings Ltd (Eka Hotel),,5P,Mombasa Road,"500,000.00",P193,June Chesire,Z005,Mombasa Road,"P.O.BOX 45403-00100, NAIROBI","Eka Hotel, Mombasa Road, Nairobi",,Back Order Allowed,rwaweru@oltukailodge.com,Open Item,,P051147699S,MONTHLY,
False,CUST100704,Old Mutual,KPBANK,KE,,KES,60DS,On Hold,3593,Kim-Fay Professional,,Nairobi Central,,KPBASE,KP Base price,,3O,Upper Hill,"300,000.00",P096,Doreen Mugwika,Z003,Ngong,"P.O.Box 30059-00100,",,,Back Order Allowed,,Open Item,,P051099651M,MONTHLY,
False,CUST100705,Olive Tree Safari Ltd,KPSERVICE,KE,,KES,30D,Active,24432,Kim-Fay Professional,,Nairobi West,,KPBASE,KP Base price,,7D,Molo,1.00,P504,Diana Wendy,Z007,Western A,P.O Box 30 - 20321,Nyahururu G4S Office,,Back Order Allowed,mugiehouse@mugie.org,Open Item,,P051160331F,MONTHLY,
False,CUST100706,Olseki Ltd (C/O Hemingways Nairobi),KPHOTEL,KE,,KES,45DS,Active,24176,Kim-Fay Professional,,Nairobi West,,HEMINGWAYS,Hemingways Nairobi Ltd,,3B,Karen,"100,000.00",P096,Doreen Mugwika,Z003,Ngong,P.O. Box 146-00502,Mbagathi Ridge,,Back Order Allowed,pauline.maina@hemingways.co,Open Item,,P051217437C,MONTHLY,
False,CUST100707,EAT 'N' GO LIMITED,KPREST,KE,,KES,45DS,Active,24168,Kim-Fay Professional,,Nairobi East,,OMNOMNOMLT,Om Nom Nom ltd,,5P,Mombasa Road,"1,500,000.00",C967,Berna Piwang,Z005,Mombasa Road,P.O. Box 587 - 00621,Saku Industrial Park,,Back Order Allowed,victorosore@omnomnomafrica.com,Open Item,,P051448732J,MONTHLY,
False,CUST100708,One Way Cleaning Services Ltd - Lavington,KPCCLNRS,KE,,KES,60D,Active,23504,Kim-Fay Professional,,Nairobi Central,,ONEWAYLAVI,One Way Cleaning - Lavington,,2A,CBD,18.00,P193,June Chesire,Z012,Coast,P O Box 59540 00200,"Workshop Rd, Off Haile Selassie Avenue",,Back Order Allowed,kendi@onewayfacilities.co.ke,Open Item,,P051124636R,MONTHLY,
False,CUST100709,One Way Cleaning Services Ltd-One Waykahawa Sukari,KPCCLNRS,KE,,KES,60DS,Active,23928,Kim-Fay Professional,,Nairobi East,,ONEWAYCLEA,Oneway cleaning services ltd,,8A,Eldoret,0.00,P104,Irene Luketelo,Z012,Coast,MOMBASA,KRA ELDORET-KIPTAGICH BUILDING,,Back Order Allowed,john.accounts@onewaycleaning.co.ke,Open Item,,,MONTHLY,
False,CUST100711,Optica Ltd,KPHEALTH,KE,,KES,30DS,Active,3819,Kim-Fay Professional,,Nairobi Central,,OPTICALTD,Optica Ltd,,2A,CBD,"200,000.00",YVON,Yvonne Achieng,Z002,CBD,P O Box 41625,,,Back Order Allowed,marione@optica.co.ke,Open Item,,P051125036P,MONTHLY,
False,CUST100712,Oshwal Education & Relief Board,KPEDU,KE,,KES,30DS,Active,23575,Kim-Fay Professional,,Nairobi West,,OSHWALEDUC,Oshwal Education & Relief boad,,1F,Parklands,0.00,P504,Diana Wendy,Z001,Westlands,P.O Box 49633-00100,Bulema Road Off 2Nd Parklands Avenue,,Back Order Allowed,payables@oerb.org,Open Item,,P000615597K,MONTHLY,
False,CUST100713,Oxfam,KPOFFICE,KE,,KES,30DS,Inactive,24181,Kim-Fay Professional,,Nairobi West,,OXFAM,Oxfam,,3C,Ngong Road,"50,000.00",P267,Mercy Gathua,Z003,Ngong,P.O. Box 40680-00100,3Rd Floor,,Back Order Allowed,naris.kisali@oxfam.org,Open Item,,P000607157B,MONTHLY,
False,CUST100714,Ozzbeco (K) Limited,KPREST,KE,,KES,30DS,Active,3569,Kim-Fay Professional,,Nairobi East,,KPBASE,KP Base price,,5P,Mombasa Road,"500,000.00",P504,Diana Wendy,Z005,Mombasa Road,"P.O. BOX 25035-00603,",Mombasa Road Next To Panari/ Vita Foam,,Back Order Allowed,info@ozzbeco.com,Open Item,,P051164895K,MONTHLY,
False,CUST100715,Pacific Stationers (K) Ltd,KPSERVICE,KE,,KES,30DS,Active,1166,Kim-Fay Professional,,Nairobi East,,PACIFICSTA,Pacific stationers (k) ltd,,5A,Industrial Area,"600,000.00",C967,Berna Piwang,Z005,Mombasa Road,P O Box 10562 - 00400,Clesoi Rd Off Lungalunga Rd,,Back Order Allowed,mishal@pacificstationers.com,Open Item,,P051179723E,MONTHLY,
False,CUST100716,Pacis Ins.Co Ltd C/O Knight Frank Kenya Ltd,KPPMGR,KE,,KES,30DS,On Hold,25192,Kim-Fay Professional,,Nairobi West,,KPBASE,KP Base price,,1D,Westlands,"50,000.00",P104,Irene Luketelo,Z001,Westlands,,Centenary House Ring Road Westlands,,Back Order Allowed,info@ke.knightfrank.com,Open Item,,P051165452Z,MONTHLY,
False,CUST100717,Palacina Developments Ltd,KPHOTEL,KE,,KES,30DS,Active,23757,Kim-Fay Professional,,Nairobi West,,PALACINADE,Palacina developments ltd,,3N,Milimani,"200,000.00",YVON,Yvonne Achieng,Z003,Ngong,P.O.Box 48728-00100,"Palacina, The Residence & The Suites",,Back Order Allowed,info@palacina.com,Open Item,,P051121445H,MONTHLY,
False,CUST100718,Palazzo Limited C/O Knight Frank Ltd,KPPMGR,KE,,KES,60DS,Active,24929,Kim-Fay Professional,,Nairobi West,,KNIGHTFRAN,Knight Frank Services Ltd 3682,,1D,Westlands,"400,000.00",P104,Irene Luketelo,Z001,Westlands,P.O.Box 46402 - 00100,One Africa Place,,Back Order Allowed,lydia-ndichu@ke.knightfrank.com,Open Item,,P051413652Z,MONTHLY,
False,CUST100719,Panafric Hotel,KPHOTEL,KE,,KES,60DS,Active,2532,Kim-Fay Professional,,Nairobi West,,SAROVAHOTE,Sarova Hotels Ltd - Central,,3Q,Valley Road,"6,000,000.00",P025,Susan Mwathi,Z003,Ngong,,Valley Road After All Saints Church,,Back Order Allowed,joseph.nyakwaka@sarovahotels.com,Open Item,,P000593546X,MONTHLY,
False,CUST100720,Pancrasiah Laswai,KPDIST,KE,,KES,30D,Active,24639,Kim-Fay Professional,,Nairobi East,,KPBASE,KP Base price,,12A,Mombasa,1.00,P504,Diana Wendy,Z012,Coast,P.O Box 381,Holili - Taveta,,Back Order Allowed,adam.jemeni@gmail.com,Open Item,,110951426,MONTHLY,
False,CUST100721,Panda Chinese Restaurant,KPREST,KE,,KES,30D,Inactive,23587,Kim-Fay Professional,,Nairobi Central,,KPBASE,KP Base price,,2A,CBD,1.00,YVON,Yvonne Achieng,Z002,CBD,,Eco Bank Towers 1St Floor,,Back Order Allowed,,Open Item,,,MONTHLY,
False,CUST100722,Pandya Hospital,KPHEALTH,KE,,KES,60DS,Active,2334,Kim-Fay Professional,,Coast,,PANDYAHOSP,Pandya Hospital (2334),,12A,Mombasa,"1,000,000.00",P022,Lucy Rimberia,Z012,Coast,MOMBASA,"Dedan Kimathi Ave, Mombasa",,Back Order Allowed,customers@pandyahospital.org,Open Item,,P051100907F,MONTHLY,
False,CUST100724,Paprika Limited,KPREST,KE,,KES,30DS,Active,24200,Kim-Fay Professional,,Nairobi West,,PAPRIKALIM,Paprika limited,,3C,Ngong Road,"100,000.00",C967,Berna Piwang,Z003,Ngong,P.O Box 13939 00800,Jacaranda brook nd gate,,Back Order Allowed,procurement@paprika.co.ke,Open Item,,P051514424X,MONTHLY,
False,CUST100725,Paradise Gallery,KPDIST,KE,,KES,30D,Active,25216,Kim-Fay Professional,,Tanzania,,KPBASE,KP Base price,,14A,Tanzania,0.00,P022,Lucy Rimberia,Z014,Exports,P.O.BOX 58 - 00207,,,Back Order Allowed,PARADISE.GALLERY@YAHOO.COM,Open Item,,A003496581H,MONTHLY,
False,CUST100726,Paradise Safari Park Limited,KPHOTEL,KE,,KES,CURRENT,Active,2380B,Kim-Fay Professional,,Nairobi East,,KPBASE,KP Base price,,4C,Thika Road,3.00,P504,Diana Wendy,Z004,Thika,P.O BOX 45038,Kasarani Off Thika Road,,Back Order Allowed,rbrenda@safariparkhotel.co.ke,Open Item,,P000593906T,MONTHLY,
False,CUST100727,Parapet Limited,KPCCLNRS,KE,,KES,45DS,Active,25099,Kim-Fay Professional,,Nairobi West,,PARAPETLIM,Parapet Limited 2424,,5A,Industrial Area,"14,000,000.00",P193,June Chesire,Z005,Mombasa Road,"Bunyala road, plot No L.R. 37/136",Former Magnate Ventures Go-down,,Back Order Allowed,stores@parapetcleaning.com,Open Item,,P051123321F,MONTHLY,
False,CUST100728,Parklands Sports Club,KPHOTEL,KE,,KES,60DS,Active,3020,Kim-Fay Professional,,Nairobi West,,PARKLANDSS,Parklands Sports Club 3020,,1F,Parklands,"1,600,000.00",P025,Susan Mwathi,Z001,Westlands,P O Box 40116-00100,Ojijo Rd Off Museum Hills,,Back Order Allowed,payables@parklandssportsclub.org,Open Item,,P000606836Z,MONTHLY,
False,CUST100729,Parklane Construction Ltd,KPSERVICE,KE,,KES,30D,Active,24836,Kim-Fay Professional,,Nairobi West,,PARKLANECO,Parklane Construction ltd,,1F,Parklands,1.00,P505,Shirleen Chebet,Z001,Westlands,P.O.BOX 39436-00623,33 Parklands Road,,Back Order Allowed,accounts@parklaneconstruction.co.ke,Open Item,,P051430160Q,DAILY,
False,CUST100730,Parmalen Investments Ltd,KPSERVICE,KE,,KES,30DS,Inactive,24398,Kim-Fay Professional,,Nairobi West,,KPBASE,KP Base price,,3L,Hurlingham,"100,000.00",P025,Susan Mwathi,Z003,Ngong,P O Box 56264 00100,Lenana Road,,Back Order Allowed,,Open Item,,P051245783M,MONTHLY,
False,CUST100731,Paynet Kenya Ltd,KPSERVICE,KE,,KES,30D,Inactive,23871,Kim-Fay Professional,,Nairobi West,,KPBASE,KP Base price,,2A,CBD,"20,000.00",YVON,Yvonne Achieng,Z002,CBD,P.O.Box,Ambank House,,Back Order Allowed,mukamic@paymet.co.ke,Open Item,,,MONTHLY,
False,CUST100732,Peachhedge Africa Ltd,KPSERVICE,KE,,KES,30D,Active,24744,Kim-Fay Professional,,Nairobi West,,PEACHHEDGE,Peachhedge Africa ltd,,1D,Westlands,1.00,P504,Diana Wendy,Z001,Westlands,Muthaiga Business Center,Next to Shell Petrol Station,,Back Order Allowed,hygiene.ke@outlook.com,Open Item,,P051595883A,MONTHLY,
False,CUST100733,Pearl Beach Hotels Ltd,KPHOTEL,KE,,KES,30DS,Active,24102,Kim-Fay Professional,,Coast,,PEARLBEACH,Pearl Beach Hotel Ltd,,12A,Mombasa,"600,000.00",P022,Lucy Rimberia,Z012,Coast,P.O. Box 90521 - 80100,"Silos Road, Mkomani",,Back Order Allowed,accountsinfo@englishpointmarina.com,Open Item,,P051092905R,MONTHLY,
False,CUST100734,Pearl Of Riverside Gardenc/Oknight Frank Kenya Ltd,KPPMGR,KE,,KES,30D,Inactive,25191,Kim-Fay Professional,,Nairobi West,,KNIGHTFRAN,Knight Frank Services Ltd 3682,,1D,Westlands,"50,000.00",P104,Irene Luketelo,Z001,Westlands,,"Riverside Drive, Waiyaki Way",,Back Order Allowed,info@ke.knightfrank.com,Open Item,,P051206865J,MONTHLY,
False,CUST100735,Peesam Ltd,KPCCLNRS,KE,,KES,30D,Active,24550,Kim-Fay Professional,,Nairobi East,,PEESAMLTD,Peesam ltd,,9D,Kisii,"231,000,000.00",P104,Irene Luketelo,Z012,Coast,P.O. Box 29006 - 00100,"Ukunda Airstrip, Ukunda",,Back Order Allowed,info@peesamltd.com,Open Item,,P051597280V,MONTHLY,
False,CUST100736,Penda Health Ltd,KPHEALTH,KE,,KES,60DS,Active,24338,Kim-Fay Professional,,Nairobi East,,PENDAHEALT,Penda health care ltd,,5A,Industrial Area,"2,000,000.00",C967,Berna Piwang,Z005,Mombasa Road,P.O. Box 22647 - 00100,"Umoja Warehouse,Along Moi Drive",,Back Order Allowed,jacqueline.manyara@pendahealth.com,Open Item,,P051371655Z,MONTHLY,
False,CUST100737,Peponi  School,KPEDU,KE,,KES,60DS,Active,2421,Kim-Fay Professional,,Nairobi West,,PEPONISCHO,Peponi School 2421,,1C,Lower Kabete,0.00,P193,June Chesire,Z001,Westlands,P O Box 23203,Lower Kabete,,Back Order Allowed,m.waruru@peponihouse.sc.ke,Open Item,,P000602701D,MONTHLY,
False,CUST100738,Petals Hygiene & Sanitation Services Limited,KPCCLNRS,KE,,KES,30DS,Active,24331,Kim-Fay Professional,,Nairobi East,,PETALSHYGI,Petals Hygiene & Sanitation lt,,4C,Thika Road,"9,000,000.00",P096,Doreen Mugwika,Z004,Thika,Matigari House - Opposite Qwetu,Kra  Time Towers,,Back Order Allowed,victor.amollo@petalshygiene.co.ke,Open Item,,P051539392Y,MONTHLY,
False,CUST100741,Pevans East Africa Ltd,KPINDUSTRY,KE,,KES,30DS,Active,24366,Kim-Fay Professional,,Nairobi West,,KPBASE,KP Base price,,3N,Milimani,"200,000.00",P025,Susan Mwathi,Z003,Ngong,P.O. 38477 - 00100,Valley Road,,Back Order Allowed,,Open Item,,P051377946Q,MONTHLY,
False,CUST100742,Pharmaccess Foundation,KPSERVICE,KE,,KES,30DS,Active,24239,Kim-Fay Professional,,Nairobi West,,PHARMACCES,Pharmaccess Foundation,,1D,Westlands,"50,000.00",P505,Shirleen Chebet,Z001,Westlands,P.O Box 6711 00100,"Opposite Jaffery Academy, Lavington",,Back Order Allowed,finance@pharmaccess.or.ke,Open Item,,P051342778J,MONTHLY,
False,CUST100743,Phoenix Aviation Limited,KPAIRLINE,KE,,KES,30DS,Active,3510,Kim-Fay Professional,,Nairobi West,,PHOENIXAVI,Phoenix Aviation,,3H,Wilson Airport,"100,000.00",YVON,Yvonne Achieng,Z003,Ngong,"P.O.Box 49493-00100,","Wilson Airport,",,Back Order Allowed,Mary@phoenixaviation.co.ke,Open Item,,P051098812A,MONTHLY,
False,CUST100744,Phoenix Timber And Hardware Ltd,KPDIST,KE,,KES,30D,Active,24754,Kim-Fay Professional,,Nairobi West,,KPDISTRIB,KP Distributors,,3B,Karen,2.00,YVON,Yvonne Achieng,Z003,Ngong,P.O Box 24491 - 00502,Karen Shopping Centre,,Back Order Allowed,phoenixtimber@gmail.com,Open Item,,P051116553Y,MONTHLY,
False,CUST100745,Physical Therapy Services Ltd,KPHEALTH,KE,,KES,30D,Active,23410,Kim-Fay Professional,,Nairobi Central,,PHYSICALTH,Physical Therapy Services Ltd,,2A,CBD,"10,000.00",P504,Diana Wendy,Z002,CBD,P O 45655 00100,Opposite 680 Hotel,,Back Order Allowed,info@physicaltherapy.co.ke,Open Item,,P000634711J,MONTHLY,
False,CUST100746,Pinewood Beach Resort And Spa,KPHOTEL,KE,,KES,30DS,Active,23831,Kim-Fay Professional,,Coast,,KPBASE,KP Base price,,12B,Diani,"300,000.00",P022,Lucy Rimberia,Z012,Coast,P.O.Box 190,Diani Beach,,Back Order Allowed,accounts@pinewood-beach.com,Open Item,,P051092103H,MONTHLY,
False,CUST100747,Pinpoint Hygiene Services,KPCCLNRS,KE,,KES,CURRENT,Inactive,23437,Kim-Fay Professional,,Nairobi West,,PINPOINTHY,Pin Point Hygiene Services Ltd,,5M,Nairobi West,1.00,YVON,Yvonne Achieng,Z005,Mombasa Road,"P O Box 3173, 00100",Magaribi Plaza 1St Flr Nbi West,,Back Order Allowed,pinpointhyg@yahoo.com,Open Item,,P051153998L,MONTHLY,
False,CUST100748,Pioneer Vision Group - Aldar Restaurant,KPREST,KE,,KES,30DS,Inactive,24583,Kim-Fay Professional,,Nairobi West,,KPBASE,KP Base price,,1N,Ruaka,"100,000.00",P193,June Chesire,Z001,Westlands,P.O Box 1766 - 00620,Aldar Restaurant,,Back Order Allowed,,Open Item,,P051558026J,MONTHLY,
False,CUST100749,Placid View Properties Ltd,KPHOTEL,KE,,KES,60DS,Active,3837,Kim-Fay Professional,,Nairobi East,,PLACIDVIEW,Placid View Properties 3837,,5P,Mombasa Road,"4,800,000.00",P025,Susan Mwathi,Z005,Mombasa Road,P O Box 18187 00500,Mombasa Road,,Back Order Allowed,swachira@ole-serenihotel.com,Open Item,,P051183856D,MONTHLY,
False,CUST100750,Planet Barbeque,KPREST,KE,,KES,30D,Inactive,23629,Kim-Fay Professional,,Nairobi West,,KPBASE,KP Base price,,1D,Westlands,1.00,C967,Berna Piwang,Z001,Westlands,,Sarit Centre,,Back Order Allowed,,Open Item,,,MONTHLY,
False,CUST100751,Planning Systems Services Limited.,KPSERVICE,KE,,KES,30DS,Inactive,2079,Kim-Fay Professional,,Nairobi West,,KPBASE,KP Base price,,1C,Lower Kabete,"120,000.00",C967,Berna Piwang,Z001,Westlands,P.O.BOX 188-00606,Planning House,,Back Order Allowed,johnk@planning-kenya.com,Open Item,,,MONTHLY,
False,CUST100752,Platinum Surgery Center,KPHEALTH,KE,,KES,30D,Active,25020,Kim-Fay Professional,,Nairobi West,,KPBASE,KP Base price,,3L,Hurlingham,1.00,P505,Shirleen Chebet,Z003,Ngong,76239-00508,Arwings Kodhek Road,,Back Order Allowed,,Open Item,,P051738229Q,MONTHLY,
False,CUST100753,Plumbware Ltd,KPSERVICE,KE,,KES,30D,Inactive,23931,Kim-Fay Professional,,Nairobi East,,KPBASE,KP Base price,,5A,Industrial Area,"50,000.00",P183,Mercy Irungu,Z005,Mombasa Road,P.O.Box 54692-00200,Lanet Road,,Back Order Allowed,jayesh@plumbware-ltd.com,Open Item,,,MONTHLY,
False,CUST100754,Porini Camp,KPHOTEL,KE,,KES,30DS,Active,3788,Kim-Fay Professional,,Nairobi West,,PORINICAMP,Porini Camp 3788,,3B,Karen,"600,000.00",C967,Berna Piwang,Z003,Ngong,Opposite The Hub,"Along Dagoreti Road, next to Serenity Spa",,Back Order Allowed,stores1@gamewatchers.co.ke,Open Item,,P051157429B,MONTHLY,
False,CUST100756,Precision Plastics Ltd,KPINDUSTRY,KE,,KES,30DS,Inactive,23943,Kim-Fay Professional,,Nairobi East,,NASPLASTIC,Nas Plastics Ltd,,5A,Industrial Area,"300,000.00",P183,Mercy Irungu,Z005,Mombasa Road,P.O.Box 17653-00500,Enterprise Road,,Back Order Allowed,mmukalani@precisionplastics.co.ke,Open Item,,P000593802O,MONTHLY,
False,CUST100757,Premier Hospital Ltd,KPHEALTH,KE,,KES,30DS,Active,24674,Kim-Fay Professional,,Coast,,KPBASE,KP Base price,,12A,Mombasa,"500,000.00",P022,Lucy Rimberia,Z012,Coast,P.O Box 34526 - 80118,Links Road Nyali,,Back Order Allowed,info@premierhospital.co.ke,Open Item,,P051574102U,MONTHLY,
False,CUST100758,Premier Rehab Centres Ltd,KPHEALTH,KE,,KES,30DS,Active,23865,Kim-Fay Professional,,Nairobi West,,PREMIERREH,Premier Rehab Centres Ltd,,1F,Parklands,"90,000.00",P505,Shirleen Chebet,Z001,Westlands,Garden Estate near Castle Gardens.,,,Back Order Allowed,premierrehabcentresmsa@gmail.com,Open Item,,P051419375R,MONTHLY,
False,CUST100759,Prescott Venture Ltd,KPREST,KE,,KES,30D,Active,25253,Kim-Fay Professional,,Nairobi West,,KPBASE,KP Base price,,4C,Thika Road,2.00,P504,Diana Wendy,Z004,Thika,35547-00100,Juja City mall,,Back Order Allowed,paulmch4@gmail.com,Open Item,,P051741901T,MONTHLY,
False,CUST100760,Pressmaster Africa Ltd,KPINDUSTRY,KE,,KES,30DS,Active,24975,Kim-Fay Professional,,Nairobi East,,PRESSMASTE,Pressmaster africa ltd,,5P,Mombasa Road,"50,000.00",YVON,Yvonne Achieng,Z005,Mombasa Road,P O BOX 17560-00500,Catherine Ndereba Road,,Back Order Allowed,internalaudit@pressmaster.co.ke,Open Item,,P051637464T,MONTHLY,
False,CUST100761,Pricewaterhousecoopers Ltd,KPSERVICE,KE,,KES,60DS,Active,3423,Kim-Fay Professional,,Nairobi West,,PRICEWATER,PriceWaterHouse Coopers ltd,,1D,Westlands,"1,000,000.00",P104,Irene Luketelo,Z001,Westlands,"P.O.BOX 43963,",Pwc Tower,,Back Order Allowed,kennedy.gayah@pwc.com; ke_accountspayable@pwc.com,Open Item,,P000591421G,MONTHLY,
False,CUST100762,Prideinn Azure Hotel Limited,KPHOTEL,KE,,KES,30DS,Active,25125,Kim-Fay Professional,,Nairobi West,,PRIDEINNHO,Prideinn Hotels and invesments,,1D,Westlands,"900,000.00",P504,Diana Wendy,Z001,Westlands,66969-00200,Lantana Road,,Back Order Allowed,payables@prideinnazure.com,Open Item,,P051874168U,MONTHLY,
False,CUST100763,Prideinn Hotels And Investments Ltd,KPHOTEL,KE,,KES,30DS,Active,24594,Kim-Fay Professional,,Nairobi West,,PRIDEINNHO,Prideinn Hotels and invesments,,1D,Westlands,"900,000.00",P504,Diana Wendy,Z001,Westlands,P.O Box 66969 - 00200,Westlands Business Park,,Back Order Allowed,tom@prideinn.co.ke,Open Item,,P051326272G,MONTHLY,
False,CUST100764,Prime Cleaning Services,KPCCLNRS,KE,,KES,30DS,Active,23442,Kim-Fay Professional,,Nairobi West,,PRIMECLEAN,Prime Cleaning Services,,3C,Ngong Road,"200,000.00",P504,Diana Wendy,Z003,Ngong,P O Box 31470-00600,Piedmont Plaza,,Back Order Allowed,prime.primecleaningservices.cl@gmail.com,Open Item,,P051431468A,MONTHLY,
False,CUST100765,Priory Holdings Ltd Ltd C/O Knight Frank Kenya,KPPMGR,KE,,KES,30DS,On Hold,25185,Kim-Fay Professional,,Nairobi West,,KNIGHTFRAN,Knight Frank Services Ltd 3682,,3L,Hurlingham,"100,000.00",P104,Irene Luketelo,Z003,Ngong,40286-00100,Priory Place,,Back Order Allowed,info@ke.knightfrank.com,Open Item,,P051461738Y,MONTHLY,
False,CUST100766,Proctor & Allan Ltd,KPINDUSTRY,KE,,KES,30DS,Active,23722,Kim-Fay Professional,,Nairobi West,,KPBASE,KP Base price,,5A,Industrial Area,"140,000.00",P504,Diana Wendy,Z005,Mombasa Road,P.O.Box 18218-00500,"Limuru Town Next To Equity Bank, Kenya",,Back Order Allowed,jorwa@proctor-allan.com,Open Item,,,MONTHLY,
False,CUST100768,Professional Clean Care Ltd,KPCCLNRS,KE,,KES,90DS,Active,3356,Kim-Fay Professional,,Nairobi East,,PROFESSION,Professional Cleancare,,8G,Bungoma,"75,000,000.00",P104,Irene Luketelo,Z008,Western B,Shimanzi,Mombasa Road,,Back Order Allowed,accounts@professionalcleancare.com,Open Item,,,MONTHLY,
False,CUST100769,Prolific Works Ltd,KPCCLNRS,KE,,KES,30DS,Inactive,24451,Kim-Fay Professional,,Lower Mountain,,KPBASE,KP Base price,,6A,Nyeri,1.00,LITIGATION,Litigation Accounts,Z006,Mountain,P.O. Box 1686 - 00100,"Nyeri, Kenya",,Back Order Allowed,info@prolificworksltd.co.ke,Open Item,,P051221877A,MONTHLY,
False,CUST100770,Proto Energy Ltd,KPINDUSTRY,KE,,KES,30DS,Active,24715,Kim-Fay Professional,,Lower Mountain,,PROTOENERG,Proto Energy ltd,,4A,Thika Town,"500,000.00",P504,Diana Wendy,Z004,Thika,P.O 50384 - 00100,Proto Industrial Park,,Back Order Allowed,jmugambi@protoenergy.com,Open Item,,P051574002T,MONTHLY,
False,CUST100771,Purdy Arms Ltd,KPREST,KE,,KES,30DS,Inactive,23967,Kim-Fay Professional,,Nairobi East,,KPBASE,KP Base price,,3B,Karen,"100,000.00",BADDEBTPRO,Bad Debt Provision,Z003,Ngong,P.O.Box 36482-00100,"Karen, Along Manila Lane",,Back Order Allowed,,Open Item,,P051402254U,MONTHLY,
False,CUST100772,Purple Valley Ltd ( Five Senses Restaurant),KPREST,KE,,KES,30D,Active,24948,Kim-Fay Professional,,Nairobi West,,KPBASE,KP Base price,,3L,Hurlingham,"50,000.00",P096,Doreen Mugwika,Z003,Ngong,13808-00100,Galana Plaza,,Back Order Allowed,ppurplevalley@gmail.com,Open Item,,P051664845N,DAILY,
False,CUST100773,PZ Cussons E.A Ltd,KPINDUSTRY,KE,,KES,30DS,Active,24332,Kim-Fay Professional,,Nairobi East,,PZCUSSONSE,PZ Cussons E.A.Ltd,,4C,Thika Road,"800,000.00",P504,Diana Wendy,Z004,Thika,P.O. Box 48597 - 00100,Babadogo Road,,Back Order Allowed,justine.ongubo@pzcussons.com,Open Item,,P000611389V,MONTHLY,
False,CUST100774,Qaribu Inn (Hewton Ltd),KPHOTEL,KE,,KES,30DS,Inactive,24174,Kim-Fay Professional,,Nairobi West,,KPBASE,KP Base price,,1B,Waiyaki Way,"200,000.00",C967,Berna Piwang,Z001,Westlands,P.O. Box 40596-00100,"Loresho, Off Waiyaki Way",,Back Order Allowed,stores@qaribuinn.com,Open Item,,P051169596U,MONTHLY,
False,CUST100775,Qualibasic Seed Company,KPAGRI,KE,,KES,30D,Active,24688,Kim-Fay Professional,,Nairobi East,,QUALIBASIC,Qualibasic Seed Company,,5P,Mombasa Road,"40,000.00",P504,Diana Wendy,Z005,Mombasa Road,P O Box 28897 00100,"East Gate Road,Mombasa rd",,Back Order Allowed,wanjiru@qualibasicseed.com,Open Item,,P051626120Z,MONTHLY,
False,CUST100776,Quick Facilities Kenya Limited,KPSERVICE,KE,,KES,30D,Active,24970,Kim-Fay Professional,,Nairobi East,,KPBASE,KP Base price,,1C,Lower Kabete,1.00,P504,Diana Wendy,Z001,Westlands,44390-00100,"67 Gitanga Road, Lower Kabete",,Back Order Allowed,emauta@quickfacilitiesk.com,Open Item,,P051321114B,DAILY,
False,CUST100778,Radiant Group of Hospitals Ltd,KPHEALTH,KE,,KES,60DS,Active,25038,Kim-Fay Professional,,Nairobi East,,RADIANTGRO,Radiant Group hospitals,,1G,Pangani,0.00,C967,Berna Piwang,Z001,Westlands,Pangani branch,8th floor  along Juja road,,Back Order Allowed,judithkimeu@radianthospitals.org,Open Item,,P051324102J,MONTHLY,
False,CUST100779,Redcourt Hotel,KPHOTEL,KE,,KES,60DS,Inactive,3808,Kim-Fay Professional,,Nairobi West,,KPBASE,KP Base price,,5N,South C,"1,200,000.00",P104,Irene Luketelo,Z005,Mombasa Road,P O Box 26601 0100,Next To Red Cross,,Back Order Allowed,charles.awino@redcourt.co.ke,Open Item,,P051209508B,MONTHLY,
